dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1673013600,2023-01-06 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,9.22,16.63,17.29,17.58,1019,,,59,3.6,320,0,,,,,20,801,Clouds,few clouds,02d
1673017200,2023-01-06 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.4,10000,9.35,15.74,16.29,16.78,1019,,,63,2.1,330,0,,,,,40,802,Clouds,scattered clouds,03n
1673020800,2023-01-06 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,10.2,16.73,16.36,17.32,1020,,,63,4.63,330,,,,,,75,803,Clouds,broken clouds,04n
1673024400,2023-01-06 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,10.2,16.73,16.36,17.32,1020,,,63,5.7,310,0,,,,,40,802,Clouds,scattered clouds,03n
1673028000,2023-01-06 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.15,10000,8.87,15.44,15.08,16.29,1020,,,62,4.12,330,,,,,,20,801,Clouds,few clouds,02n
1673031600,2023-01-06 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.3,9999,9.22,14.64,14.18,15.32,1020,,,67,2.1,20,0,,,,,40,802,Clouds,scattered clouds,03n
1673035200,2023-01-06 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.3,9999,10.17,15.74,14.36,16.32,1020,,,67,2.1,10,0,,,,,40,802,Clouds,scattered clouds,03n
1673038800,2023-01-06 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.05,10000,9.24,16.38,14.36,17.29,1021,,,60,6.2,320,0,,,,,20,801,Clouds,few clouds,02n
1673042400,2023-01-06 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.23,9999,9.19,15.55,12.32,16.32,1020,,,63,4.63,320,,,,,,20,801,Clouds,few clouds,02n
1673046000,2023-01-06 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.3,9999,10.17,15.74,12.28,16.32,1020,,,67,3.6,330,0,,,,,20,801,Clouds,few clouds,02n
1673049600,2023-01-07 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.1,10000,9.24,14.44,13.36,15.29,1020,,,68,3.1,10,0,,,,,20,801,Clouds,few clouds,02n
1673053200,2023-01-07 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.3,10000,7.23,10.47,11.29,13.36,1020,,,76,3.6,20,0,,,,,0,800,Clear,sky is clear,01n
1673056800,2023-01-07 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.3,9999,8.16,10.6,11.29,12.36,1020,,,81,3.1,20,0,,,,,20,801,Clouds,few clouds,02n
1673060400,2023-01-07 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.35,10000,9.55,11.81,12.08,12.42,1020,,,83,2.6,20,0,,,,,20,801,Clouds,few clouds,02n
1673064000,2023-01-07 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.3,9999,8.16,10.6,11.28,11.36,1020,,,81,4.12,20,,,,,,20,801,Clouds,few clouds,02n
1673067600,2023-01-07 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.3,9999,8.16,10.6,10.36,11.32,1020,,,81,3.1,80,0,,,,,20,801,Clouds,few clouds,02d
1673071200,2023-01-07 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.4,10000,9.05,11.78,11.28,12.52,1021,,,80,3.1,20,0,,,,,20,801,Clouds,few clouds,02d
1673074800,2023-01-07 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.3,9999,10.17,15.74,13.36,16.32,1021,,,67,2.6,30,0,,,,,40,802,Clouds,scattered clouds,03d
1673078400,2023-01-07 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.3,9999,10.16,17.73,17.36,18.32,1021,,,59,1.03,0,,,,,,40,802,Clouds,scattered clouds,03d
1673082000,2023-01-07 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,19.35,10000,10.36,18.8,17.36,19.42,1021,,,56,2.1,270,0,,,,,20,801,Clouds,few clouds,02d
1673085600,2023-01-07 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,20.3,9999,10.13,19.74,17.36,20.32,1020,,,52,2.1,230,0,,,,,20,801,Clouds,few clouds,02d
1673089200,2023-01-07 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,19.3,9999,10.31,18.75,18.36,19.32,1020,,,56,1.54,180,,,,,,40,802,Clouds,scattered clouds,03d
1673092800,2023-01-07 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,20.1,10000,10.23,19.55,18.36,20.29,1019,,,53,2.1,250,0,0.1,,,,40,500,Rain,light rain,10d
1673096400,2023-01-07 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,19.3,9999,10.31,18.75,18.18,19.32,1019,,,56,1.54,260,,0.1,,,,40,500,Rain,light rain,10d
1673100000,2023-01-07 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,9.22,16.63,17.08,17.36,1019,,,59,1.54,0,,,,,,75,803,Clouds,broken clouds,04d
1673103600,2023-01-07 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.55,10000,9.01,15.85,16.28,16.82,1019,,,61,2.6,70,0,,,,,20,801,Clouds,few clouds,02n
1673107200,2023-01-07 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.3,9999,9.22,14.64,15.29,16.36,1019,,,67,3.1,80,0,,,,,40,802,Clouds,scattered clouds,03n
1673110800,2023-01-07 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.3,9999,8.26,13.54,14.29,15.36,1020,,,67,3.1,80,0,,,,,40,802,Clouds,scattered clouds,03n
1673114400,2023-01-07 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.3,10000,8.16,12.54,13.29,15.36,1020,,,71,3.1,20,0,,,,,20,801,Clouds,few clouds,02n
1673118000,2023-01-07 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.3,9999,8.2,11.57,12.29,14.78,1020,,,76,3.1,10,0,,,,,40,802,Clouds,scattered clouds,03n
1673121600,2023-01-07 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.3,9999,8.2,11.57,12.29,15.36,1020,,,76,3.6,60,0,,,,,40,802,Clouds,scattered clouds,03n
1673125200,2023-01-07 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.47,10000,8.33,10.79,10.09,15.08,1020,,,81,3.6,70,0,,,,,20,801,Clouds,few clouds,02n
1673128800,2023-01-07 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.3,9999,8.16,10.6,11.29,14.36,1020,,,81,4.12,70,,,,,,20,801,Clouds,few clouds,02n
1673132400,2023-01-07 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.3,9999,7.23,10.47,11.29,13.38,1020,,,76,4.12,20,,,,,,20,801,Clouds,few clouds,02n
1673136000,2023-01-08 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.49,10000,7.01,9.66,10.09,12.48,1019,,,79,4.12,70,,,,,,20,801,Clouds,few clouds,02n
1673139600,2023-01-08 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.31,9999,7.2,9.51,10.29,11.58,1019,,,81,4.12,70,,,,,,20,801,Clouds,few clouds,02n
1673143200,2023-01-08 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.28,9999,7.21,10.45,10.09,11.36,1019,,,76,4.63,70,,,,,,100,804,Clouds,overcast clouds,04n
1673146800,2023-01-08 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.34,10000,6.88,10.46,10.36,11.42,1018,,,74,2.6,20,0,,,,,20,801,Clouds,few clouds,02n
1673150400,2023-01-08 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.25,5000,9.12,12.62,9.98,13.32,1018,,,76,1.54,310,,,,,,75,501,Rain,moderate rain,10n
1673154000,2023-01-08 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.29,9000,9.21,10.75,10.36,11.32,1018,,,87,3.1,20,0,,,,,75,500,Rain,light rain,10d
1673157600,2023-01-08 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.31,9999,9.23,10.77,11.29,13.36,1019,,,87,2.1,80,0,,,,,75,803,Clouds,broken clouds,04d
1673161200,2023-01-08 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.31,9999,10.21,11.87,12.29,13.58,1019,,,87,2.1,80,0,,,,,75,803,Clouds,broken clouds,04d
1673164800,2023-01-08 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.33,9999,11.3,13.96,14.29,16.36,1019,,,82,1.54,80,,,,,,40,802,Clouds,scattered clouds,03d
1673168400,2023-01-08 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.17,10000,9.59,15.54,16.02,17.36,1019,,,65,2.6,100,0,,,,,20,801,Clouds,few clouds,02d
1673172000,2023-01-08 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,8.18,16.52,17.29,17.48,1018,,,55,5.14,140,,,,,,20,801,Clouds,few clouds,02d
1673175600,2023-01-08 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.3,9999,8.29,17.54,17.36,18.32,1017,,,52,5.7,150,0,,,,,20,801,Clouds,few clouds,02d
1673179200,2023-01-08 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.11,10000,9.2,17.44,16.21,18.29,1017,,,56,6.2,150,0,0.12,,,,20,500,Rain,light rain,10d
1673182800,2023-01-08 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,10.2,16.73,17.29,17.38,1017,,,63,4.63,150,,0.15,,,,40,500,Rain,light rain,10d
1673186400,2023-01-08 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,8.18,16.52,16.36,17.32,1017,,,55,2.1,90,0,0.11,,,,40,500,Rain,light rain,10d
1673190000,2023-01-08 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.05,10000,8.3,15.28,15.36,16.29,1017,,,60,1.03,0,,,,,,40,802,Clouds,scattered clouds,03n
1673193600,2023-01-08 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.3,9999,9.33,13.67,14.29,15.38,1017,,,72,1.54,0,,,,,,40,802,Clouds,scattered clouds,03n
1673197200,2023-01-08 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.3,9999,9.33,13.67,14.29,16.36,1017,,,72,2.1,90,0,,,,,40,802,Clouds,scattered clouds,03n
1673200800,2023-01-08 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.45,10000,8.18,13.67,14.29,15.58,1017,,,66,2.1,80,0,,,,,100,804,Clouds,overcast clouds,04n
1673204400,2023-01-08 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.3,9999,8.26,13.54,14.29,15.36,1017,,,67,2.1,80,0,,,,,40,802,Clouds,scattered clouds,03n
1673208000,2023-01-08 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.3,9999,8.16,12.54,13.29,15.36,1018,,,71,0.51,30,,,,,,40,802,Clouds,scattered clouds,03n
1673211600,2023-01-08 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.45,10000,7.95,11.68,12.29,14.58,1018,,,74,3.1,60,0,,,,,20,801,Clouds,few clouds,02n
1673215200,2023-01-08 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.3,9999,6.24,10.34,11.29,14.38,1017,,,71,3.1,70,0,,,,,20,801,Clouds,few clouds,02n
1673218800,2023-01-08 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.3,9999,6.26,9.37,10.29,14.36,1018,,,76,3.1,90,0,,,,,20,801,Clouds,few clouds,02n
1673222400,2023-01-09 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.4,10000,5.2,8.41,9.29,14.36,1017,,,75,2.1,90,0,,,,,20,801,Clouds,few clouds,02n
1673226000,2023-01-09 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.3,10000,5.29,9.3,9.29,12.58,1017,,,76,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1673229600,2023-01-09 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.3,9999,3.28,8.81,9.29,14.36,1017,,,66,1.54,0,,,,,,20,801,Clouds,few clouds,02n
1673233200,2023-01-09 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.35,10000,3.11,8.39,9.29,14.36,1017,,,65,2.06,120,,,,,,0,800,Clear,sky is clear,01n
1673236800,2023-01-09 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,7.3,10000,3.17,5.55,7.29,14.36,1018,,,75,2.6,90,0,,,,,0,800,Clear,sky is clear,01n
1673240400,2023-01-09 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,7.3,10000,3.17,5.55,7.29,13.48,1019,,,75,2.6,90,0,,,,,0,800,Clear,sky is clear,01d
1673244000,2023-01-09 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.4,10000,4.21,7.73,9.29,14.36,1019,,,70,3.1,70,0,,,,,20,801,Clouds,few clouds,02d
1673247600,2023-01-09 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.3,9999,6.18,12.3,13.29,14.58,1020,,,62,3.1,70,0,,,,,20,801,Clouds,few clouds,02d
1673251200,2023-01-09 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.29,9999,5.27,15.23,15.36,16.32,1020,,,48,2.6,90,0,,,,,20,801,Clouds,few clouds,02d
1673254800,2023-01-09 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.02,10000,4.58,16.95,16.21,18.29,1020,,,41,2.1,320,0,,,,,20,801,Clouds,few clouds,02d
1673258400,2023-01-09 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.29,9999,5.26,16.25,16.76,17.36,1019,,,45,3.1,290,0,,,,,20,801,Clouds,few clouds,02d
1673262000,2023-01-09 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.29,9999,7.07,16.41,16.76,17.38,1019,,,51,3.6,290,0,,,,,20,801,Clouds,few clouds,02d
1673265600,2023-01-09 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,18.1,10000,8.38,17.35,17.36,18.29,1019,,,53,4.12,260,,,,,,20,801,Clouds,few clouds,02d
1673269200,2023-01-09 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.29,9999,5.26,16.25,16.76,17.36,1019,,,45,4.12,260,,,,,,20,801,Clouds,few clouds,02d
1673272800,2023-01-09 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.26,9999,4.24,16.14,15.09,17.32,1019,,,42,2.1,230,0,,,,,20,801,Clouds,few clouds,02d
1673276400,2023-01-09 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.05,10000,2.47,14.75,15.08,16.29,1020,,,40,2.6,180,0,,,,,20,801,Clouds,few clouds,02n
1673280000,2023-01-09 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.3,9999,4.28,11.1,12.29,14.68,1020,,,58,2.1,220,0,,,,,20,801,Clouds,few clouds,02n
1673283600,2023-01-09 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,11.3,9999,4.29,10.1,11.29,14.36,1021,,,62,1.03,0,,,,,,20,801,Clouds,few clouds,02n
1673287200,2023-01-09 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.2,10000,4.19,10.99,12.12,14.36,1022,,,58,2.6,70,0,,,,,0,800,Clear,sky is clear,01n
1673290800,2023-01-09 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,10.3,10000,4.23,9.11,10.29,13.58,1022,,,66,3.1,60,0,,,,,0,800,Clear,sky is clear,01n
1673294400,2023-01-09 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.3,10000,4.32,7.34,9.29,12.36,1022,,,71,3.6,50,0,,,,,0,800,Clear,sky is clear,01n
1673298000,2023-01-09 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.25,10000,4.27,7.02,9.22,10.48,1023,,,71,4.12,30,,,,,,0,800,Clear,sky is clear,01n
1673301600,2023-01-09 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.3,10000,4.32,7.61,9.29,9.68,1023,,,71,3.1,80,0,,,,,0,800,Clear,sky is clear,01n
1673305200,2023-01-09 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,8.3,9999,4.14,5.85,8.29,9.36,1023,,,75,4.12,10,,,,,,20,801,Clouds,few clouds,02n
1673308800,2023-01-10 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,8.25,10000,4.09,5.56,8.22,9.36,1023,,,75,4.63,40,,,,,,20,801,Clouds,few clouds,02n
1673312400,2023-01-10 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,8.3,10000,4.14,5.85,8.29,8.48,1023,,,75,4.12,10,,,,,,0,800,Clear,sky is clear,01n
1673316000,2023-01-10 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,8.3,9999,4.14,5.85,8.29,8.38,1023,,,75,4.12,10,,,,,,0,800,Clear,sky is clear,01n
1673319600,2023-01-10 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,7.4,10000,4.18,4.5,7.29,10.36,1023,,,80,4.63,20,,,,,,20,801,Clouds,few clouds,02n
1673323200,2023-01-10 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,8.3,9999,4.14,5.85,8.08,8.36,1023,,,75,4.12,10,,,,,,20,801,Clouds,few clouds,02n
1673326800,2023-01-10 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,8.3,9999,4.14,6.12,7.36,8.32,1024,,,75,3.6,20,0,,,,,20,801,Clouds,few clouds,02d
1673330400,2023-01-10 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,9.3,10000,5.48,7.93,9.18,9.36,1024,,,77,2.6,20,0,,,,,20,801,Clouds,few clouds,02d
1673334000,2023-01-10 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,12.31,9999,7.21,11.45,12.29,13.58,1025,,,71,2.6,90,0,,,,,20,801,Clouds,few clouds,02d
1673337600,2023-01-10 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.3,9999,7.09,14.4,15.09,15.48,1025,,,58,3.1,100,0,,,,,20,801,Clouds,few clouds,02d
1673341200,2023-01-10 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.13,10000,5.43,16.1,15.98,17.29,1025,,,46,4.63,150,,,,,,20,801,Clouds,few clouds,02d
1673344800,2023-01-10 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,6.2,16.34,16.18,17.32,1024,,,48,4.63,150,,,,,,20,801,Clouds,few clouds,02d
1673348400,2023-01-10 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,6.2,16.34,16.98,17.36,1023,,,48,5.14,150,,,,,,20,801,Clouds,few clouds,02d
1673352000,2023-01-10 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.38,10000,7.15,16.51,16.21,17.52,1023,,,51,4.63,150,,,,,,20,801,Clouds,few clouds,02d
1673355600,2023-01-10 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.29,9999,7.07,16.41,16.76,17.38,1022,,,51,3.6,160,0,,,,,20,801,Clouds,few clouds,02d
1673359200,2023-01-10 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.27,9999,7.05,16.38,15.65,17.32,1023,,,51,3.1,160,0,,,,,20,801,Clouds,few clouds,02d
1673362800,2023-01-10 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16,10000,8,15.2,13.43,16.29,1023,,,59,3.1,150,0,,,,,40,802,Clouds,scattered clouds,03n
1673366400,2023-01-10 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.28,9999,7.11,13.38,13.36,14.32,1023,,,62,2.6,90,0,,,,,40,802,Clouds,scattered clouds,03n
1673370000,2023-01-10 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.26,9999,7.09,13.36,12.32,14.32,1024,,,62,3.6,90,0,,,,,75,803,Clouds,broken clouds,04n
1673373600,2023-01-10 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.26,10000,7.09,13.36,11.36,14.32,1023,,,62,3.6,90,0,,,,,75,803,Clouds,broken clouds,04n
1673377200,2023-01-10 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.27,9999,7.1,13.37,11.36,14.32,1023,,,62,3.1,80,0,,,,,75,803,Clouds,broken clouds,04n
1673380800,2023-01-10 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.27,9999,7.1,13.37,11.08,14.32,1023,,,62,2.6,80,0,,,,,75,520,Rain,light intensity shower rain,09n
1673384400,2023-01-10 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.44,10000,7,12.54,11.08,13.62,1023,,,65,4.12,90,,,,,,40,802,Clouds,scattered clouds,03n
1673388000,2023-01-10 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.29,9999,7.3,12.42,11.36,13.32,1022,,,67,4.12,90,,,,,,75,803,Clouds,broken clouds,04n
1673391600,2023-01-10 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.28,9999,7.29,12.41,11.36,13.32,1022,,,67,3.1,100,0,,,,,75,803,Clouds,broken clouds,04n
1673395200,2023-01-11 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.26,10000,7.09,13.36,11.36,14.32,1022,,,62,5.14,100,,,,,,75,803,Clouds,broken clouds,04n
1673398800,2023-01-11 01:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.27,9999,7.1,13.37,11.08,14.32,1022,,,62,4.63,100,,,,,,100,804,Clouds,overcast clouds,04n
1673402400,2023-01-11 02:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.27,9999,7.1,13.37,11.36,14.32,1022,,,62,5.14,100,,,,,,75,803,Clouds,broken clouds,04n
1673406000,2023-01-11 03:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.27,10000,6.38,13.29,11.36,14.32,1021,,,59,4.63,100,,,,,,40,802,Clouds,scattered clouds,03n
1673409600,2023-01-11 04:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.27,9999,6.13,13.27,11.36,14.32,1022,,,58,6.2,100,0,,,,,75,803,Clouds,broken clouds,04n
1673413200,2023-01-11 05:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.28,9999,6.14,13.28,12.18,14.32,1021,,,58,6.7,100,0,,,,,75,803,Clouds,broken clouds,04d
1673416800,2023-01-11 06:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.07,10000,6.88,14.15,13.36,15.29,1022,,,58,6.2,100,0,0.27,,,,40,500,Rain,light rain,10d
1673420400,2023-01-11 07:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.29,9999,8.3,14.52,14.54,15.36,1022,,,63,6.7,100,0,0.57,,,,75,500,Rain,light rain,10d
1673424000,2023-01-11 08:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.3,8000,9.22,14.64,15.09,16.38,1022,,,67,6.7,100,0,0.67,,,,75,500,Rain,light rain,10d
1673427600,2023-01-11 09:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.41,3000,10.22,12.92,13.29,17.48,1022,,,81,3.09,100,,0.76,,,,40,521,Rain,shower rain,09d
1673431200,2023-01-11 10:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,13.3,6000,11.18,12.96,13.29,18.36,1020,,,87,4.63,90,,0.87,,,,75,520,Rain,light intensity shower rain,09d
1673434800,2023-01-11 11:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,14.3,9999,13.18,14.21,14.29,17.78,1020,,,93,2.1,70,0,0.88,,,,75,500,Rain,light rain,10d
1673438400,2023-01-11 12:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,15.13,6000,13.33,15.02,13.98,15.36,1020,,,89,3.1,120,0,0.31,,,,40,520,Rain,light intensity shower rain,09d
1673442000,2023-01-11 13:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,16.26,9999,13.19,16.08,13.98,16.32,1020,,,82,4.63,190,,0.19,,,,75,500,Rain,light rain,10d
1673445600,2023-01-11 14:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,12.21,16.97,15.28,17.32,1019,,,72,3.6,180,0,0.16,,,,75,500,Rain,light rain,10d
1673449200,2023-01-11 15:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.35,10000,11.17,16.89,15.36,17.42,1019,,,67,5.14,170,,0.19,,,,40,500,Rain,light rain,10n
1673452800,2023-01-11 16:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,11.12,16.84,15.98,17.32,1019,,,67,5.7,170,0,,,,,75,803,Clouds,broken clouds,04n
1673456400,2023-01-11 17:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.24,9999,11.06,16.77,13.36,17.32,1020,,,67,5.14,170,,,,,,75,803,Clouds,broken clouds,04n
1673460000,2023-01-11 18:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.4,10000,10.05,16.81,15.36,17.52,1020,,,62,5.7,180,0,,,,,40,802,Clouds,scattered clouds,03n
1673463600,2023-01-11 19:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,10.2,16.73,16.08,17.32,1020,,,63,7.2,170,0,0.34,,,,75,500,Rain,light rain,10n
1673467200,2023-01-11 20:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,11.12,16.84,15.88,17.32,1019,,,67,8.23,160,,,,,,40,802,Clouds,scattered clouds,03n
1673470800,2023-01-11 21:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,10000,11.12,16.84,16.08,17.32,1019,,,67,9.26,160,,0.33,,,,75,500,Rain,light rain,10n
1673474400,2023-01-11 22:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,10.2,16.73,15.88,17.32,1018,,,63,8.8,150,0,0.21,,,,75,500,Rain,light rain,10n
1673478000,2023-01-11 23:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.3,9999,10.2,16.73,15.78,17.32,1018,,,63,8.8,160,0,,,,,75,803,Clouds,broken clouds,04n
1673481600,2023-01-12 00:00:00 +0000 UTC,7200,Custom location,34.68454,32.611395,17.1,10000,9.28,16.43,16.36,17.29,1017,,,60,7.72,150,,0.15,,,,75,500,Rain,light rain,10n
